,provinsi,kab_kota,kecamatan,url
1604,Prov. Jawa Tengah,Kab. Sragen,Kec. Gondang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031406
1605,Prov. Jawa Tengah,Kab. Sragen,Kec. Plupuh,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031402
1606,Prov. Jawa Tengah,Kab. Sragen,Kec. Sumberlawang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031415
1607,Prov. Jawa Tengah,Kab. Sragen,Kec. Tanon,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031412
1608,Prov. Jawa Tengah,Kab. Sragen,Kec. Sambung Macan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031407
1609,Prov. Jawa Tengah,Kab. Sragen,Kec. Sidoharjo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031411
1610,Prov. Jawa Tengah,Kab. Sragen,Kec. Sambirejo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031405
1611,Prov. Jawa Tengah,Kab. Sragen,Kec. Kalijambe,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031401
1612,Prov. Jawa Tengah,Kab. Sragen,Kec. Ngrampal,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031408
1613,Prov. Jawa Tengah,Kab. Sragen,Kec. Miri,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031414
1614,Prov. Jawa Tengah,Kab. Sragen,Kec. Sukodono,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031417
1615,Prov. Jawa Tengah,Kab. Sragen,Kec. Mondokan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031416
1616,Prov. Jawa Tengah,Kab. Sragen,Kec. Tangen,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031419
1617,Prov. Jawa Tengah,Kab. Sragen,Kec. Jenar,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031420
1618,Prov. Jawa Tengah,Kab. Sragen,Kec. Gesi,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031418
1619,Prov. Jawa Tengah,Kab. Purworejo,Kec. Purworejo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030606
1620,Prov. Jawa Tengah,Kab. Purworejo,Kec. Kutoarjo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030609
1621,Prov. Jawa Tengah,Kab. Purworejo,Kec. Kemiri,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030612
1622,Prov. Jawa Tengah,Kab. Purworejo,Kec. Pituruh,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030611
1623,Prov. Jawa Tengah,Kab. Purworejo,Kec. Banyu Urip,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030607
1624,Prov. Jawa Tengah,Kab. Purworejo,Kec. Grabag,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030601
1625,Prov. Jawa Tengah,Kab. Purworejo,Kec. Butuh,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030610
1626,Prov. Jawa Tengah,Kab. Purworejo,Kec. Gebang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030614
1627,Prov. Jawa Tengah,Kab. Purworejo,Kec. Bayan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030608
1628,Prov. Jawa Tengah,Kab. Purworejo,Kec. Purwodadi,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030603
1629,Prov. Jawa Tengah,Kab. Purworejo,Kec. Bener,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030616
1630,Prov. Jawa Tengah,Kab. Purworejo,Kec. Kaligesing,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030605
1631,Prov. Jawa Tengah,Kab. Purworejo,Kec. Bruno,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030613
1632,Prov. Jawa Tengah,Kab. Purworejo,Kec. Bagelen,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030604
1633,Prov. Jawa Tengah,Kab. Purworejo,Kec. Loano,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030615
1634,Prov. Jawa Tengah,Kab. Purworejo,Kec. Ngombol,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030602
1635,Prov. Jawa Tengah,Kab. Semarang,Kec. Ungaran Barat,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032219
1636,Prov. Jawa Tengah,Kab. Semarang,Kec. Ambarawa,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032210
1637,Prov. Jawa Tengah,Kab. Semarang,Kec. Suruh,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032204
1638,Prov. Jawa Tengah,Kab. Semarang,Kec. Tengaran,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032202
1639,Prov. Jawa Tengah,Kab. Semarang,Kec. Susukan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032203
1640,Prov. Jawa Tengah,Kab. Semarang,Kec. Bergas,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032214
1641,Prov. Jawa Tengah,Kab. Semarang,Kec. Bringin,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032212
1642,Prov. Jawa Tengah,Kab. Semarang,Kec. Getasan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032201
1643,Prov. Jawa Tengah,Kab. Semarang,Kec. Tuntang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032206
1644,Prov. Jawa Tengah,Kab. Semarang,Kec. Bandungan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032221
1645,Prov. Jawa Tengah,Kab. Semarang,Kec. Banyubiru,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032207
1646,Prov. Jawa Tengah,Kab. Semarang,Kec. Bawen,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032211
1647,Prov. Jawa Tengah,Kab. Semarang,Kec. Sumowono,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032209
1648,Prov. Jawa Tengah,Kab. Semarang,Kec. Pringapus,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032213
1649,Prov. Jawa Tengah,Kab. Semarang,Kec. Kaliwungu,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032217
1650,Prov. Jawa Tengah,Kab. Semarang,Kec. Ungaran Timur,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032220
1651,Prov. Jawa Tengah,Kab. Semarang,Kec. Pabelan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032205
1652,Prov. Jawa Tengah,Kab. Semarang,Kec. Jambu,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032208
1653,Prov. Jawa Tengah,Kab. Semarang,Kec. Bancak,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032218
1654,Prov. Jawa Tengah,Kab. Demak,Kec. Mranggen,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032101
1655,Prov. Jawa Tengah,Kab. Demak,Kec. Demak,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032107
1656,Prov. Jawa Tengah,Kab. Demak,Kec. Wonosalam,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032108
1657,Prov. Jawa Tengah,Kab. Demak,Kec. Sayung,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032104
1658,Prov. Jawa Tengah,Kab. Demak,Kec. Bonang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032106
1659,Prov. Jawa Tengah,Kab. Demak,Kec. Guntur,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032103
1660,Prov. Jawa Tengah,Kab. Demak,Kec. Karangawen,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032102
1661,Prov. Jawa Tengah,Kab. Demak,Kec. Karang Tengah,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032105
1662,Prov. Jawa Tengah,Kab. Demak,Kec. Gajah,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032110
1663,Prov. Jawa Tengah,Kab. Demak,Kec. Mijen,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032112
1664,Prov. Jawa Tengah,Kab. Demak,Kec. Wedung,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032113
1665,Prov. Jawa Tengah,Kab. Demak,Kec. Dempet,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032109
1666,Prov. Jawa Tengah,Kab. Demak,Kec. Karanganyar,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032111
1667,Prov. Jawa Tengah,Kab. Demak,Kec. Kebonagung,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032114
1668,Prov. Jawa Tengah,Kab. Pekalongan,Kec. Kajen,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032608
1669,Prov. Jawa Tengah,Kab. Pekalongan,Kec. Kedungwuni,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032613
1670,Prov. Jawa Tengah,Kab. Pekalongan,Kec. Kesesi,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032609
1671,Prov. Jawa Tengah,Kab. Pekalongan,Kec. Bojong,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032611
1672,Prov. Jawa Tengah,Kab. Pekalongan,Kec. Sragi,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032610
1673,Prov. Jawa Tengah,Kab. Pekalongan,Kec. Doro,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032606
1674,Prov. Jawa Tengah,Kab. Pekalongan,Kec. Karanganyar,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032607
1675,Prov. Jawa Tengah,Kab. Pekalongan,Kec. Wiradesa,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032616
1676,Prov. Jawa Tengah,Kab. Pekalongan,Kec. Kandangserang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032601
1677,Prov. Jawa Tengah,Kab. Pekalongan,Kec. Paninggaran,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032602
1678,Prov. Jawa Tengah,Kab. Pekalongan,Kec. Wonopringgo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032612
1679,Prov. Jawa Tengah,Kab. Pekalongan,Kec. Siwalan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032617
1680,Prov. Jawa Tengah,Kab. Pekalongan,Kec. Petungkriyono,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032604
1681,Prov. Jawa Tengah,Kab. Pekalongan,Kec. Wonokerto,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032619
1682,Prov. Jawa Tengah,Kab. Pekalongan,Kec. Talun,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032605
1683,Prov. Jawa Tengah,Kab. Pekalongan,Kec. Tirto,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032615
1684,Prov. Jawa Tengah,Kab. Pekalongan,Kec. Buaran,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032614
1685,Prov. Jawa Tengah,Kab. Pekalongan,Kec. Lebakbarang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032603
1686,Prov. Jawa Tengah,Kab. Pekalongan,Kec. Karangdadap,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032618
1687,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Karanganyar,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031309
1688,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Mojogedang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031315
1689,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Gondangrejo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031313
1690,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Colomadu,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031312
1691,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Jaten,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031311
1692,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Kebakkramat,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031314
1693,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Tawangmangu,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031306
1694,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Kerjo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031316
1695,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Matesih,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031305
1696,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Karangpandan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031308
1697,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Jumapolo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031303
1698,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Jumantono,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031304
1699,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Jatipuro,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031301
1700,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Jatiyoso,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031302
1701,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Tasikmadu,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031310
1702,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Jenawi,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031317
1703,Prov. Jawa Tengah,Kab. Karanganyar,Kec. Ngargoyoso,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031307
1704,Prov. Jawa Tengah,Kab. Wonosobo,Kec. Wonosobo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030709
1705,Prov. Jawa Tengah,Kab. Wonosobo,Kec. Wadaslintang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030701
1706,Prov. Jawa Tengah,Kab. Wonosobo,Kec. Kepil,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030702
1707,Prov. Jawa Tengah,Kab. Wonosobo,Kec. Kalikajar,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030707
1708,Prov. Jawa Tengah,Kab. Wonosobo,Kec. Kaliwiro,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030704
1709,Prov. Jawa Tengah,Kab. Wonosobo,Kec. Mojotengah,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030711
1710,Prov. Jawa Tengah,Kab. Wonosobo,Kec. Kertek,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030708
1711,Prov. Jawa Tengah,Kab. Wonosobo,Kec. Sapuran,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030703
1712,Prov. Jawa Tengah,Kab. Wonosobo,Kec. Selomerto,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030706
1713,Prov. Jawa Tengah,Kab. Wonosobo,Kec. Watumalang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030710
1714,Prov. Jawa Tengah,Kab. Wonosobo,Kec. Leksono,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030705
1715,Prov. Jawa Tengah,Kab. Wonosobo,Kec. Sukoharjo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030714
1716,Prov. Jawa Tengah,Kab. Wonosobo,Kec. Kejajar,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030713
1717,Prov. Jawa Tengah,Kab. Wonosobo,Kec. Garung,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030712
1718,Prov. Jawa Tengah,Kab. Wonosobo,Kec. Kalibawang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030715
1719,Prov. Jawa Tengah,Kab. Sukoharjo,Kec. Kartasura,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031112
1720,Prov. Jawa Tengah,Kab. Sukoharjo,Kec. Sukoharjo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031104
1721,Prov. Jawa Tengah,Kab. Sukoharjo,Kec. Mojolaban,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031108
1722,Prov. Jawa Tengah,Kab. Sukoharjo,Kec. Polokarto,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031107
1723,Prov. Jawa Tengah,Kab. Sukoharjo,Kec. Grogol,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031109
1724,Prov. Jawa Tengah,Kab. Sukoharjo,Kec. Bendosari,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031106
1725,Prov. Jawa Tengah,Kab. Sukoharjo,Kec. Weru,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031101
1726,Prov. Jawa Tengah,Kab. Sukoharjo,Kec. Nguter,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031105
1727,Prov. Jawa Tengah,Kab. Sukoharjo,Kec. Baki,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031110
1728,Prov. Jawa Tengah,Kab. Sukoharjo,Kec. Gatak,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031111
1729,Prov. Jawa Tengah,Kab. Sukoharjo,Kec. Bulu,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031102
1730,Prov. Jawa Tengah,Kab. Sukoharjo,Kec. Tawangsari,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031103
1731,Prov. Jawa Tengah,Kab. Purbalingga,Kec. Purbalingga,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030306
1732,Prov. Jawa Tengah,Kab. Purbalingga,Kec. Mrebet,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030311
1733,Prov. Jawa Tengah,Kab. Purbalingga,Kec. Rembang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030316
1734,Prov. Jawa Tengah,Kab. Purbalingga,Kec. Bukateja,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030302
1735,Prov. Jawa Tengah,Kab. Purbalingga,Kec. Kaligondang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030305
1736,Prov. Jawa Tengah,Kab. Purbalingga,Kec. Kemangkon,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030301
1737,Prov. Jawa Tengah,Kab. Purbalingga,Kec. Kutasari,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030309
1738,Prov. Jawa Tengah,Kab. Purbalingga,Kec. Karangmoncol,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030315
1739,Prov. Jawa Tengah,Kab. Purbalingga,Kec. Bobotsari,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030312
1740,Prov. Jawa Tengah,Kab. Purbalingga,Kec. Kalimanah,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030307
1741,Prov. Jawa Tengah,Kab. Purbalingga,Kec. Kejobong,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030303
1742,Prov. Jawa Tengah,Kab. Purbalingga,Kec. Bojongsari,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030310
1743,Prov. Jawa Tengah,Kab. Purbalingga,Kec. Karangreja,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030313
1744,Prov. Jawa Tengah,Kab. Purbalingga,Kec. Pengadegan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030304
1745,Prov. Jawa Tengah,Kab. Purbalingga,Kec. Kertanegara,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030318
1746,Prov. Jawa Tengah,Kab. Purbalingga,Kec. Padamara,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030308
1747,Prov. Jawa Tengah,Kab. Purbalingga,Kec. Karanganyar,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030314
1748,Prov. Jawa Tengah,Kab. Purbalingga,Kec. Karangjambu,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030317
1749,Prov. Jawa Tengah,Kab. Batang,Kec. Batang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032511
1750,Prov. Jawa Tengah,Kab. Batang,Kec. Bawang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032505
1751,Prov. Jawa Tengah,Kab. Batang,Kec. Bandar,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032502
1752,Prov. Jawa Tengah,Kab. Batang,Kec. Gringsing,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032507
1753,Prov. Jawa Tengah,Kab. Batang,Kec. Subah,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032509
1754,Prov. Jawa Tengah,Kab. Batang,Kec. Limpung,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032508
1755,Prov. Jawa Tengah,Kab. Batang,Kec. Tersono,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032506
1756,Prov. Jawa Tengah,Kab. Batang,Kec. Reban,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032504
1757,Prov. Jawa Tengah,Kab. Batang,Kec. Blado,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032503
1758,Prov. Jawa Tengah,Kab. Batang,Kec. Kandeman,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032515
1759,Prov. Jawa Tengah,Kab. Batang,Kec. Tulis,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032510
1760,Prov. Jawa Tengah,Kab. Batang,Kec. Banyuputih,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032513
1761,Prov. Jawa Tengah,Kab. Batang,Kec. Warungasem,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032512
1762,Prov. Jawa Tengah,Kab. Batang,Kec. Wonotunggal,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032501
1763,Prov. Jawa Tengah,Kab. Batang,Kec. Pecalungan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032514
1764,Prov. Jawa Tengah,Kab. Temanggung,Kec. Temanggung,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032303
1765,Prov. Jawa Tengah,Kab. Temanggung,Kec. Pringsurat,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032306
1766,Prov. Jawa Tengah,Kab. Temanggung,Kec. Kranggan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032305
1767,Prov. Jawa Tengah,Kab. Temanggung,Kec. Kaloran,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032307
1768,Prov. Jawa Tengah,Kab. Temanggung,Kec. Ngadirejo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032310
1769,Prov. Jawa Tengah,Kab. Temanggung,Kec. Kedu,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032309
1770,Prov. Jawa Tengah,Kab. Temanggung,Kec. Parakan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032301
1771,Prov. Jawa Tengah,Kab. Temanggung,Kec. Bulu,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032302
1772,Prov. Jawa Tengah,Kab. Temanggung,Kec. Kandangan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032308
1773,Prov. Jawa Tengah,Kab. Temanggung,Kec. Candiroto,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032312
1774,Prov. Jawa Tengah,Kab. Temanggung,Kec. Tembarak,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032304
1775,Prov. Jawa Tengah,Kab. Temanggung,Kec. Gemawang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032318
1776,Prov. Jawa Tengah,Kab. Temanggung,Kec. Jumo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032311
1777,Prov. Jawa Tengah,Kab. Temanggung,Kec. Wonoboyo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032320
1778,Prov. Jawa Tengah,Kab. Temanggung,Kec. Bejen,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032319
1779,Prov. Jawa Tengah,Kab. Temanggung,Kec. Kledung,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032314
1780,Prov. Jawa Tengah,Kab. Temanggung,Kec. Tlogomulyo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032316
1781,Prov. Jawa Tengah,Kab. Temanggung,Kec. Bansari,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032315
1782,Prov. Jawa Tengah,Kab. Temanggung,Kec. Selopampang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032317
1783,Prov. Jawa Tengah,Kab. Temanggung,Kec. Tretep,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032313
1784,Prov. Jawa Tengah,Kab. Kudus,Kec. Kota Kudus,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031902
1785,Prov. Jawa Tengah,Kab. Kudus,Kec. Jekulo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031906
1786,Prov. Jawa Tengah,Kab. Kudus,Kec. Dawe,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031909
1787,Prov. Jawa Tengah,Kab. Kudus,Kec. Gebog,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031908
1788,Prov. Jawa Tengah,Kab. Kudus,Kec. Mejobo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031905
1789,Prov. Jawa Tengah,Kab. Kudus,Kec. Jati,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031903
1790,Prov. Jawa Tengah,Kab. Kudus,Kec. Kaliwungu,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031901
1791,Prov. Jawa Tengah,Kab. Kudus,Kec. Bae,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031907
1792,Prov. Jawa Tengah,Kab. Kudus,Kec. Undaan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031904
1793,Prov. Jawa Tengah,Kab. Rembang,Kec. Rembang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031710
1794,Prov. Jawa Tengah,Kab. Rembang,Kec. Lasem,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031714
1795,Prov. Jawa Tengah,Kab. Rembang,Kec. Kragan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031712
1796,Prov. Jawa Tengah,Kab. Rembang,Kec. Pamotan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031707
1797,Prov. Jawa Tengah,Kab. Rembang,Kec. Sale,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031704
1798,Prov. Jawa Tengah,Kab. Rembang,Kec. Sarang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031705
1799,Prov. Jawa Tengah,Kab. Rembang,Kec. Sedan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031706
1800,Prov. Jawa Tengah,Kab. Rembang,Kec. Kaliori,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031709
1801,Prov. Jawa Tengah,Kab. Rembang,Kec. Sumber,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031701
1802,Prov. Jawa Tengah,Kab. Rembang,Kec. Sulang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031708
1803,Prov. Jawa Tengah,Kab. Rembang,Kec. Pancur,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031711
1804,Prov. Jawa Tengah,Kab. Rembang,Kec. Gunem,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031703
1805,Prov. Jawa Tengah,Kab. Rembang,Kec. Bulu,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031702
1806,Prov. Jawa Tengah,Kab. Rembang,Kec. Sluke,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031713
1807,Prov. Jawa Tengah,Kota Surakarta,Kec. Banjarsari,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/036105
1808,Prov. Jawa Tengah,Kota Surakarta,Kec. Laweyan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/036101
